                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     38,                   1.26,                 1.3666,                 1.6309,                0.77079,                0.74675,                0.80516,                0.47419,                 1.3428,                 1.0534,                 1.6663,               0.008779,               0.008779,               0.008779
                     39,                 1.2246,                 1.3133,                 1.6051,                0.78262,                0.77095,                0.82072,                0.48806,                 1.3385,                0.99359,                 1.6475,               0.008746,               0.008746,               0.008746
                     40,                 1.2652,                 1.3234,                 1.6281,                 0.7883,                0.73743,                0.81158,                0.48171,                 1.3507,                 1.0238,                 1.6593,               0.008713,               0.008713,               0.008713
                     41,                 1.2253,                  1.311,                 1.5948,                0.80835,                0.71869,                0.81719,                0.48981,                 1.3382,                 1.0072,                 1.6482,                0.00868,                0.00868,                0.00868
                     42,                 1.2757,                 1.3485,                 1.6236,                0.83427,                0.69832,                0.81379,                0.47576,                 1.3303,                 1.0514,                 1.6474,               0.008647,               0.008647,               0.008647
                     43,                 1.2436,                  1.315,                 1.6056,                0.79107,                0.74162,                0.81556,                0.49427,                 1.3179,                0.98373,                 1.6291,               0.008614,               0.008614,               0.008614
                     44,                 1.2534,                 1.3137,                 1.6076,                0.76779,                0.73464,                 0.7974,                0.47306,                 1.3376,                 1.0153,                 1.6499,               0.008581,               0.008581,               0.008581
                     45,                 1.2272,                 1.2983,                 1.5995,                0.75699,                0.70045,                 0.7834,                0.46405,                 1.3311,                 1.0571,                 1.6376,               0.008548,               0.008548,               0.008548
                     46,                 1.2546,                 1.3187,                 1.6107,                0.78982,                0.77514,                0.82613,                0.50334,                  1.307,                0.96306,                 1.6031,               0.008515,               0.008515,               0.008515
                     47,                 1.2482,                 1.3107,                 1.5946,                0.78123,                 0.7081,                0.78171,                0.47435,                 1.3181,                 1.0562,                 1.6269,               0.008482,               0.008482,               0.008482
                     48,                 1.2233,                  1.291,                 1.5846,                0.78333,                0.77374,                0.82334,                0.48681,                 1.3192,                 1.0169,                 1.6236,               0.008449,               0.008449,               0.008449
                     49,                 1.2124,                 1.2788,                 1.5744,                0.79272,                0.72641,                0.80203,                0.48116,                 1.3342,                 1.0104,                 1.6241,               0.008416,               0.008416,               0.008416
                     50,                 1.2396,                 1.3041,                 1.5852,                 0.8003,                0.74999,                0.80733,                0.48411,                 1.3608,                0.99659,                 1.6533,               0.008383,               0.008383,               0.008383
                     51,                 1.2169,                 1.2773,                 1.5867,                0.81208,                0.74842,                0.81725,                0.49883,                 1.3191,                0.98729,                 1.6262,                0.00835,                0.00835,                0.00835
                     52,                 1.1899,                 1.2572,                 1.5501,                 0.7959,                0.75279,                0.81721,                0.49241,                 1.3072,                0.98745,                 1.5886,               0.008317,               0.008317,               0.008317
                     53,                 1.2023,                 1.2744,                 1.5523,                0.81444,                0.75978,                0.83579,                 0.5168,                 1.3114,                0.93058,                 1.6115,               0.008284,               0.008284,               0.008284
                     54,                 1.1983,                 1.2723,                 1.5655,                0.79291,                0.77006,                0.82518,                0.50743,                 1.2985,                 0.9527,                 1.5962,               0.008251,               0.008251,               0.008251
                     55,                 1.1972,                 1.2466,                 1.5618,                0.81913,                0.77793,                0.83775,                0.50288,                 1.3364,                0.95943,                  1.609,               0.008218,               0.008218,               0.008218
                     56,                 1.2062,                  1.269,                 1.5676,                0.79167,                0.76676,                0.81708,                0.50067,                 1.3277,                0.94259,                 1.6092,               0.008185,               0.008185,               0.008185
                     57,                 1.2161,                 1.2532,                 1.5645,                0.82166,                0.77235,                0.83744,                0.51241,                 1.3174,                0.91999,                 1.6089,               0.008152,               0.008152,               0.008152
                     58,                 1.2054,                  1.219,                 1.5475,                0.76763,                 0.7919,                0.82498,                0.49129,                 1.2893,                0.94997,                 1.5887,               0.008119,               0.008119,               0.008119
                     59,                 1.1885,                 1.2593,                 1.5489,                0.80153,                0.76816,                0.83327,                 0.5109,                 1.2944,                0.92283,                 1.5907,               0.008086,               0.008086,               0.008086
                     60,                 1.1814,                 1.2249,                  1.531,                0.79383,                0.75287,                0.82574,                0.49751,                 1.3026,                0.92458,                 1.5861,               0.008053,               0.008053,               0.008053
                     61,                 1.1652,                 1.2259,                  1.524,                0.80811,                0.75978,                0.81848,                0.48998,                 1.3159,                0.94567,                  1.597,                0.00802,                0.00802,                0.00802
                     62,                 1.1795,                 1.2214,                 1.5335,                0.81032,                0.73386,                0.82356,                0.49921,                 1.2827,                0.93837,                 1.5674,               0.007987,               0.007987,               0.007987
                     63,                 1.1715,                 1.2093,                 1.5338,                0.78749,                0.78149,                0.83455,                 0.5123,                 1.2827,                0.90519,                 1.5743,               0.007954,               0.007954,               0.007954
                     64,                 1.1559,                 1.1932,                 1.5194,                0.81016,                0.76676,                0.83592,                0.50608,                 1.3129,                0.91441,                 1.5955,               0.007921,               0.007921,               0.007921
                     65,                 1.1469,                 1.1809,                 1.5052,                0.84034,                0.74581,                0.83299,                0.51645,                 1.2776,                0.91115,                 1.5766,               0.007888,               0.007888,               0.007888
                     66,                 1.1717,                 1.2169,                 1.5352,                0.84124,                0.76257,                0.85164,                0.51073,                 1.2954,                0.90063,                 1.5764,               0.007855,               0.007855,               0.007855
                     67,                  1.154,                 1.1769,                 1.5185,                0.81618,                0.75559,                0.83485,                0.50356,                 1.3049,                  0.937,                 1.5791,               0.007822,               0.007822,               0.007822
                     68,                 1.1552,                 1.2152,                 1.5185,                0.81344,                0.76731,                0.84267,                0.51793,                 1.2886,                0.88906,                  1.573,               0.007789,               0.007789,               0.007789
                     69,                 1.1446,                 1.2177,                 1.5138,                0.82497,                0.73068,                0.83571,                0.51805,                 1.2648,                0.91807,                 1.5572,               0.007756,               0.007756,               0.007756
                     70,                 1.1535,                 1.1678,                 1.4919,                0.80456,                0.77374,                0.83821,                0.50752,                 1.2849,                0.93055,                 1.5823,               0.007723,               0.007723,               0.007723
                     71,                 1.1606,                 1.1912,                 1.5068,                0.79948,                0.78212,                0.84754,                0.52019,                 1.2878,                0.91083,                 1.5687,                0.00769,                0.00769,                0.00769
                     72,                 1.1478,                  1.173,                 1.5031,                0.81647,                0.80168,                0.86054,                0.53101,                  1.285,                0.86423,                 1.5649,               0.007657,               0.007657,               0.007657
                     73,                 1.1881,                  1.196,                 1.5323,                0.82637,                 0.7933,                0.85658,                0.51697,                 1.2866,                0.88789,                 1.5624,               0.007624,               0.007624,               0.007624
                     74,                 1.1551,                 1.1827,                 1.5183,                0.79643,                0.79232,                0.84392,                0.50016,                 1.2945,                0.90972,                 1.5585,               0.007591,               0.007591,               0.007591
                     75,                 1.1479,                 1.1834,                 1.4987,                0.79645,                0.80028,                0.85308,                0.52487,                 1.2782,                0.88184,                 1.5448,               0.007558,               0.007558,               0.007558
                     76,                 1.1272,                 1.1614,                  1.489,                0.81792,                0.77795,                0.85482,                0.52634,                 1.2716,                0.88068,                 1.5487,               0.007525,               0.007525,               0.007525
                     77,                 1.1559,                  1.179,                 1.5029,                0.81492,                0.82542,                 0.8621,                0.53002,                  1.255,                0.86413,                 1.5367,               0.007492,               0.007492,               0.007492
                     78,                 1.1373,                 1.1256,                 1.4821,                0.80941,                0.78885,                0.84949,                0.52882,                 1.2539,                0.87016,                 1.5432,               0.007459,               0.007459,               0.007459
                     79,                 1.1525,                 1.1865,                 1.4964,                0.84662,                0.75548,                0.85682,                0.52697,                  1.288,                0.86705,                 1.5562,               0.007426,               0.007426,               0.007426
                     80,                 1.1054,                 1.1453,                 1.4578,                0.83227,                0.76536,                0.85012,                0.52519,                 1.2767,                0.87166,                 1.5435,               0.007393,               0.007393,               0.007393
                     81,                 1.1483,                 1.1713,                 1.4948,                0.81226,                0.79761,                0.85608,                0.53101,                 1.2701,                0.82516,                  1.542,                0.00736,                0.00736,                0.00736
                     82,                 1.1236,                 1.1476,                 1.4769,                0.81139,                0.78709,                0.84914,                0.53026,                 1.2717,                0.86137,                 1.5418,               0.007327,               0.007327,               0.007327
                     83,                 1.1273,                 1.1878,                 1.4852,                0.84218,                0.80028,                0.86213,                0.53546,                 1.2665,                0.85984,                 1.5274,               0.007294,               0.007294,               0.007294
                     84,                 1.1468,                  1.165,                 1.4949,                0.83919,                0.78073,                0.85093,                0.53154,                 1.2492,                0.87369,                 1.5165,               0.007261,               0.007261,               0.007261
                     85,                 1.1377,                 1.1304,                 1.4751,                0.82607,                0.78911,                0.86541,                0.52643,                 1.2717,                0.89356,                 1.5402,               0.007228,               0.007228,               0.007228
                     86,                 1.0836,                 1.1407,                 1.4493,                0.81672,                0.80283,                0.85494,                0.52916,                 1.2701,                0.84772,                 1.5388,               0.007195,               0.007195,               0.007195
                     87,                 1.1138,                 1.1452,                 1.4586,                0.81984,                0.77933,                0.85285,                 0.5328,                 1.2584,                0.84864,                 1.5298,               0.007162,               0.007162,               0.007162
                     88,                 1.1126,                 1.1536,                 1.4654,                0.81762,                0.78892,                0.85627,                0.52936,                 1.2517,                0.85311,                 1.5259,               0.007129,               0.007129,               0.007129
                     89,                 1.1028,                 1.1293,                  1.457,                0.80478,                0.81181,                0.85821,                0.53691,                 1.2488,                0.84234,                 1.5279,               0.007096,               0.007096,               0.007096
                     90,                 1.0831,                 1.0979,                 1.4376,                 0.8185,                0.79469,                0.85472,                0.53234,                 1.2579,                0.84368,                 1.5263,               0.007063,               0.007063,               0.007063
                     91,                 1.1151,                 1.1113,                 1.4668,                 0.8405,                0.80726,                0.86747,                0.53696,                 1.2517,                0.81779,                 1.5159,                0.00703,                0.00703,                0.00703
                     92,                 1.1081,                 1.1267,                 1.4616,                0.84546,                0.76536,                0.85539,                0.54208,                 1.2182,                0.83299,                 1.4901,               0.006997,               0.006997,               0.006997
                     93,                 1.1163,                 1.1279,                 1.4678,                0.79583,                0.78352,                0.85437,                0.53431,                 1.2516,                0.84816,                 1.5165,               0.006964,               0.006964,               0.006964
                     94,                 1.0982,                 1.1272,                  1.456,                0.79333,                0.81145,                0.86631,                0.54137,                 1.2493,                0.83812,                 1.5134,               0.006931,               0.006931,               0.006931
                     95,                 1.1103,                 1.1082,                 1.4685,                0.82315,                0.81907,                0.86411,                0.54205,                 1.2398,                0.83303,                  1.508,               0.006898,               0.006898,               0.006898
                     96,                 1.0935,                 1.1134,                 1.4522,                  0.819,                0.79469,                0.85715,                0.53778,                 1.2449,                0.83468,                 1.5093,               0.006865,               0.006865,               0.006865
                     97,                 1.1237,                  1.112,                 1.4587,                0.80854,                0.80307,                0.85279,                 0.5312,                 1.2422,                0.85278,                 1.5085,               0.006832,               0.006832,               0.006832
                     98,                 1.0828,                 1.0732,                 1.4319,                0.82466,                0.79749,                0.85897,                0.54293,                 1.2479,                0.82743,                 1.5077,               0.006799,               0.006799,               0.006799
                     99,                 1.0936,                 1.1125,                 1.4367,                0.81782,                0.80587,                0.85813,                0.53973,                 1.2394,                0.82523,                 1.5022,               0.006766,               0.006766,               0.006766
                    100,                  1.096,                 1.0883,                  1.441,                0.84293,                0.77199,                0.85532,                0.54284,                 1.2325,                0.82846,                 1.4965,               0.006733,               0.006733,               0.006733
                    101,                 1.0747,                 1.0821,                  1.425,                0.84954,                0.75419,                0.85295,                0.53719,                 1.2408,                 0.8181,                 1.4971,                 0.0067,                 0.0067,                 0.0067
                    102,                 1.0735,                 1.0869,                 1.4267,                0.84829,                0.77095,                0.85862,                0.54762,                  1.224,                0.82378,                  1.482,               0.006667,               0.006667,               0.006667
                    103,                 1.0658,                 1.0816,                 1.4265,                0.79694,                0.77835,                0.85155,                0.53746,                 1.2473,                0.83526,                 1.5068,               0.006634,               0.006634,               0.006634
                    104,                  1.097,                 1.0939,                  1.432,                0.81528,                0.78902,                0.85129,                 0.5244,                 1.2543,                0.83845,                 1.5125,               0.006601,               0.006601,               0.006601
                    105,                 1.0807,                 1.0768,                 1.4373,                0.80316,                0.80447,                 0.8572,                0.54083,                 1.2328,                0.82235,                 1.5011,               0.006568,               0.006568,               0.006568
                    106,                 1.0791,                 1.0794,                  1.425,                0.82682,                0.80017,                0.85652,                0.53605,                 1.2382,                0.83885,                 1.5032,               0.006535,               0.006535,               0.006535
                    107,                 1.0517,                 1.0592,                 1.4143,                0.82451,                 0.7874,                0.85616,                0.53332,                 1.2443,                0.83307,                 1.4986,               0.006502,               0.006502,               0.006502
                    108,                 1.0832,                 1.0872,                 1.4335,                0.82023,                0.80726,                0.86227,                0.53989,                 1.2375,                0.80686,                  1.498,               0.006469,               0.006469,               0.006469
                    109,                 1.0855,                 1.0551,                  1.425,                 0.8008,                0.78607,                 0.8504,                0.53192,                 1.2417,                 0.8484,                 1.5039,               0.006436,               0.006436,               0.006436
                    110,                  1.064,                 1.0836,                 1.4254,                0.85843,                0.77063,                0.86507,                0.54359,                 1.2349,                0.81974,                 1.5058,               0.006403,               0.006403,               0.006403
                    111,                 1.0874,                 1.0978,                 1.4422,                0.80451,                0.81044,                0.86576,                0.54843,                 1.2057,                0.80177,                  1.474,                0.00637,                0.00637,                0.00637
                    112,                 1.0791,                 1.0576,                 1.4031,                0.81523,                0.79888,                0.86344,                0.54357,                 1.2327,                 0.8166,                 1.4911,               0.006337,               0.006337,               0.006337
                    113,                 1.0759,                 1.0501,                 1.4178,                0.82432,                0.79948,                0.86051,                0.54146,                 1.2257,                0.82336,                  1.492,               0.006304,               0.006304,               0.006304
                    114,                 1.0732,                 1.0444,                 1.4286,                0.83952,                0.78178,                0.86332,                0.54331,                 1.2243,                0.80455,                 1.4888,               0.006271,               0.006271,               0.006271
                    115,                 1.0552,                 1.0561,                 1.4135,                0.82571,                0.79749,                0.86538,                0.55007,                 1.2189,                0.82296,                 1.4883,               0.006238,               0.006238,               0.006238
                    116,                 1.0529,                 1.0584,                 1.4056,                0.84013,                0.78631,                 0.8648,                0.54727,                 1.2103,                0.79244,                 1.4787,               0.006205,               0.006205,               0.006205
                    117,                 1.0454,                 1.0459,                 1.3963,                0.81593,                0.79609,                0.86319,                0.54656,                 1.2339,                0.81551,                 1.4903,               0.006172,               0.006172,               0.006172
                    118,                  1.053,                 1.0408,                   1.39,                0.81218,                0.82136,                0.86272,                0.54606,                 1.2212,                  0.804,                 1.4852,               0.006139,               0.006139,               0.006139
                    119,                  1.046,                  1.036,                 1.3882,                 0.8301,                0.81204,                0.86982,                0.54952,                 1.2303,                0.78539,                 1.4883,               0.006106,               0.006106,               0.006106
                    120,                 1.0419,                 1.0439,                 1.3906,                0.81734,                0.81867,                0.86825,                0.54802,                 1.2344,                0.78573,                 1.4874,               0.006073,               0.006073,               0.006073
                    121,                 1.0501,                 1.0265,                 1.4154,                0.82421,                0.81704,                0.87461,                 0.5445,                   1.24,                0.79302,                 1.4934,                0.00604,                0.00604,                0.00604
                    122,                 1.0329,                 1.0215,                 1.3907,                0.82116,                0.82821,                0.87445,                0.54617,                 1.2363,                0.78507,                  1.495,               0.006007,               0.006007,               0.006007
                    123,                 1.0385,                 1.0045,                  1.383,                0.82829,                0.79499,                0.87141,                0.55136,                 1.2177,                0.79284,                 1.4709,               0.005974,               0.005974,               0.005974
                    124,                 1.0506,                 1.0308,                 1.3843,                0.80507,                 0.8324,                 0.8703,                0.54709,                 1.2134,                0.78324,                  1.474,               0.005941,               0.005941,               0.005941
                    125,                 1.0431,                 1.0338,                 1.3879,                 0.8405,                0.80726,                0.87161,                0.55165,                 1.2253,                0.79498,                 1.4694,               0.005908,               0.005908,               0.005908
                    126,                 1.0351,                 1.0058,                  1.382,                 0.8438,                0.79219,                0.86916,                0.55548,                 1.2272,                0.77799,                 1.4676,               0.005875,               0.005875,               0.005875
                    127,                 1.0208,                0.99728,                 1.3926,                0.82006,                0.80726,                 0.8704,                0.55298,                 1.2295,                0.79324,                  1.471,               0.005842,               0.005842,               0.005842
                    128,                 1.0403,                 1.0164,                  1.386,                0.82422,                0.82263,                0.87093,                0.55584,                 1.2223,                0.78191,                 1.4736,               0.005809,               0.005809,               0.005809
                    129,                 1.0322,                 1.0247,                 1.3801,                0.81667,                0.83101,                0.87567,                0.55697,                 1.2262,                0.78055,                 1.4703,               0.005776,               0.005776,               0.005776
                    130,                 1.0473,                 1.0286,                 1.3763,                0.81636,                0.81954,                0.86687,                0.55068,                 1.2257,                0.77595,                 1.4722,               0.005743,               0.005743,               0.005743
                    131,                 1.0316,                 1.0375,                 1.3739,                0.83748,                0.79609,                0.86455,                0.54443,                 1.2416,                0.79818,                 1.4814,                0.00571,                0.00571,                0.00571
                    132,                 1.0325,                 1.0258,                 1.3748,                0.81654,                0.81433,                0.86317,                0.54513,                  1.242,                0.79249,                 1.4898,               0.005677,               0.005677,               0.005677
                    133,                 1.0093,                0.97984,                 1.3543,                0.82254,                0.79749,                0.86483,                0.55054,                 1.2329,                0.77995,                 1.4738,               0.005644,               0.005644,               0.005644
                    134,                 1.0305,                 1.0166,                 1.3937,                0.86135,                0.77374,                0.86059,                0.54499,                 1.2304,                0.80071,                  1.484,               0.005611,               0.005611,               0.005611
                    135,                0.99062,                0.99178,                 1.3584,                0.84815,                0.80028,                0.87042,                 0.5482,                 1.2263,                0.77151,                 1.4763,               0.005578,               0.005578,               0.005578
                    136,                  1.027,                 1.0248,                 1.3846,                0.83624,                0.79878,                 0.8655,                0.54654,                 1.2226,                 0.7916,                  1.474,               0.005545,               0.005545,               0.005545
                    137,                 1.0188,                0.98768,                 1.3642,                0.83106,                0.82682,                0.87183,                0.54168,                 1.2456,                 0.7691,                 1.4963,               0.005512,               0.005512,               0.005512
                    138,                 1.0146,                0.98049,                 1.3681,                0.82374,                 0.8224,                0.86751,                0.54519,                 1.2291,                0.79284,                 1.4843,               0.005479,               0.005479,               0.005479
                    139,                 1.0388,                  1.009,                 1.3802,                0.83426,                0.80847,                0.86718,                0.54681,                 1.2297,                0.77853,                 1.4782,               0.005446,               0.005446,               0.005446
                    140,                 1.0241,                 0.9852,                 1.3744,                0.83608,                0.81983,                0.87081,                0.55071,                 1.2181,                0.76165,                 1.4699,               0.005413,               0.005413,               0.005413
                    141,                 1.0064,                0.97876,                 1.3635,                0.86697,                 0.7919,                0.87564,                0.56083,                 1.2167,                0.76206,                  1.461,                0.00538,                0.00538,                0.00538
                    142,                0.98976,                 1.0003,                 1.3519,                0.84009,                0.81447,                0.87489,                0.56229,                 1.2149,                 0.7513,                 1.4661,               0.005347,               0.005347,               0.005347
                    143,                 1.0118,                0.98555,                 1.3575,                0.82914,                 0.8201,                0.87914,                0.55782,                 1.2192,                0.75766,                 1.4695,               0.005314,               0.005314,               0.005314
                    144,                 1.0172,                0.98398,                 1.3698,                0.82431,                0.82821,                0.88052,                 0.5576,                 1.2113,                0.76078,                 1.4568,               0.005281,               0.005281,               0.005281
                    145,                0.99495,                0.98947,                 1.3521,                0.84247,                0.81006,                0.88212,                0.55813,                 1.2235,                0.76339,                 1.4617,               0.005248,               0.005248,               0.005248
                    146,                0.98418,                0.98009,                 1.3335,                0.84488,                0.78352,                 0.8764,                0.55039,                 1.2262,                0.77284,                 1.4673,               0.005215,               0.005215,               0.005215
                    147,                0.97294,                 0.9602,                 1.3286,                0.84456,                0.79469,                0.87313,                0.55383,                 1.2088,                0.75688,                 1.4554,               0.005182,               0.005182,               0.005182
                    148,                0.98445,                0.96637,                 1.3439,                0.83085,                0.80953,                0.87211,                0.55545,                 1.2029,                0.76118,                 1.4489,               0.005149,               0.005149,               0.005149
                    149,                0.98338,                0.96928,                 1.3409,                0.82735,                0.80447,                0.87098,                0.55364,                 1.2149,                0.75966,                 1.4637,               0.005116,               0.005116,               0.005116
                    150,                0.98505,                0.97244,                 1.3434,                0.84069,                0.81073,                0.87485,                0.55177,                 1.2106,                0.75913,                  1.458,               0.005083,               0.005083,               0.005083
                    151,                 1.0036,                0.98965,                 1.3447,                0.84079,                 0.7933,                0.86613,                0.54578,                 1.2167,                0.77335,                 1.4668,                0.00505,                0.00505,                0.00505
                    152,                0.99424,                0.96761,                 1.3335,                0.85547,                0.77095,                0.86674,                0.54816,                 1.2264,                 0.7732,                 1.4721,               0.005017,               0.005017,               0.005017
                    153,                 1.0092,                0.96946,                 1.3556,                0.84449,                0.79636,                0.86532,                0.55084,                 1.2235,                0.77235,                  1.469,               0.004984,               0.004984,               0.004984
                    154,                0.98342,                0.96089,                 1.3401,                0.84065,                0.79574,                0.86649,                0.55273,                 1.2165,                0.77983,                 1.4601,               0.004951,               0.004951,               0.004951
                    155,                0.98992,                0.95028,                 1.3507,                 0.8379,                0.80168,                0.86674,                0.55063,                 1.2205,                0.78479,                 1.4634,               0.004918,               0.004918,               0.004918
                    156,                0.96505,                0.93276,                 1.3194,                0.84214,                0.79724,                0.86893,                0.55633,                 1.2176,                0.77714,                 1.4593,               0.004885,               0.004885,               0.004885
                    157,                 0.9902,                0.97369,                 1.3444,                0.83671,                0.80168,                0.87131,                0.55675,                 1.2068,                0.76637,                 1.4581,               0.004852,               0.004852,               0.004852
