                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     35,                  1.095,                 1.1141,                 1.5507,                0.80135,                0.73743,                0.84017,                0.50641,                 1.2218,                0.88923,                 1.6462,               0.008317,               0.008317,               0.008317
                     36,                  1.088,                 1.0786,                 1.5369,                0.81145,                0.78742,                0.84147,                0.52071,                 1.2299,                0.85526,                 1.6681,              0.0082675,              0.0082675,              0.0082675
                     37,                 1.0845,                 1.0937,                 1.5366,                  0.822,                0.76536,                0.84612,                0.53023,                 1.2071,                0.84299,                 1.6186,               0.008218,               0.008218,               0.008218
                     38,                 1.0573,                 1.0709,                 1.5176,                0.79672,                0.79371,                0.85108,                0.52727,                 1.2096,                0.83808,                  1.635,              0.0081685,              0.0081685,              0.0081685
                     39,                 1.0675,                 1.0734,                 1.5252,                0.81996,                 0.7951,                0.85601,                0.54266,                 1.1991,                0.81399,                 1.6167,               0.008119,               0.008119,               0.008119
                     40,                 1.0463,                 1.0512,                 1.5014,                0.84645,                0.76218,                0.86924,                 0.5409,                  1.201,                0.81899,                 1.6197,              0.0080695,              0.0080695,              0.0080695
                     41,                 1.0408,                 1.0517,                 1.4946,                0.81295,                 0.7952,                0.85432,                 0.5416,                 1.2032,                0.81107,                 1.6179,                0.00802,                0.00802,                0.00802
                     42,                 1.0379,                 1.0448,                  1.506,                0.79977,                0.83677,                0.85438,                0.53808,                 1.2437,                0.85056,                  1.651,              0.0079705,              0.0079705,              0.0079705
                     43,                 1.0409,                 1.0491,                 1.5083,                0.83782,                0.71429,                0.83696,                0.52165,                  1.234,                0.88438,                 1.6458,               0.007921,               0.007921,               0.007921
                     44,                 1.0516,                 1.0332,                 1.4941,                0.81928,                0.79776,                0.85446,                0.53559,                 1.2021,                0.83532,                 1.6054,              0.0078715,              0.0078715,              0.0078715
                     45,                 1.0299,                 1.0319,                 1.4898,                0.83178,                0.78728,                0.85921,                0.53479,                 1.2223,                0.82208,                 1.6258,               0.007822,               0.007822,               0.007822
                     46,                 1.0113,                 1.0148,                 1.4711,                0.81517,                0.77793,                0.85457,                0.54244,                 1.1958,                0.83653,                 1.6096,              0.0077725,              0.0077725,              0.0077725
