                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     55,                 1.1302,                 1.1848,                 1.5538,                 0.7823,                0.78771,                0.84267,                0.51918,                 1.2807,                0.89392,                 1.6224,               0.008218,               0.008218,               0.008218
                     56,                 1.1449,                 1.1901,                 1.5599,                0.79182,                0.77029,                0.83846,                0.51417,                 1.2828,                0.89344,                 1.6351,               0.008185,               0.008185,               0.008185
                     57,                 1.1554,                  1.182,                 1.5627,                0.81153,                0.78182,                0.84262,                0.52231,                 1.2529,                0.88368,                 1.6175,               0.008152,               0.008152,               0.008152
                     58,                 1.1466,                 1.1534,                 1.5431,                0.82359,                0.74986,                0.84092,                0.51271,                 1.2583,                0.90885,                 1.6071,               0.008119,               0.008119,               0.008119
                     59,                 1.1227,                 1.1761,                 1.5407,                0.82276,                0.78446,                 0.8456,                0.51609,                  1.266,                0.86805,                 1.6175,               0.008086,               0.008086,               0.008086
                     60,                 1.1284,                 1.1614,                  1.527,                0.85454,                0.77654,                 0.8551,                0.52243,                 1.2633,                0.86454,                 1.6108,               0.008053,               0.008053,               0.008053
                     61,                 1.1048,                 1.1412,                 1.5167,                0.80641,                0.78631,                0.84245,                0.51066,                  1.278,                0.88394,                    1.6,                0.00802,                0.00802,                0.00802
                     62,                  1.119,                 1.1402,                 1.5244,                0.80406,                0.77946,                0.85104,                0.51424,                 1.2538,                0.87819,                 1.6057,               0.007987,               0.007987,               0.007987
                     63,                 1.1156,                 1.1323,                 1.5278,                0.84695,                0.77374,                0.85303,                 0.5299,                 1.2442,                0.85734,                 1.5853,               0.007954,               0.007954,               0.007954
                     64,                 1.0875,                 1.1211,                 1.5147,                 0.8363,                0.77772,                0.85096,                0.52478,                 1.2659,                0.86172,                 1.6057,               0.007921,               0.007921,               0.007921
                     65,                 1.0857,                 1.1153,                  1.496,                 0.8337,                0.77718,                0.85522,                0.52068,                 1.2549,                0.87531,                  1.602,               0.007888,               0.007888,               0.007888
                     66,                 1.1102,                 1.1362,                 1.5346,                 0.8454,                0.79749,                0.86022,                0.53274,                 1.2487,                0.83657,                 1.5947,               0.007855,               0.007855,               0.007855
                     67,                 1.0943,                 1.1058,                 1.5144,                0.83796,                0.76536,                0.85359,                0.52866,                 1.2405,                  0.893,                 1.5912,               0.007822,               0.007822,               0.007822
                     68,                  1.088,                 1.1198,                 1.5173,                0.78658,                0.79469,                 0.8418,                0.51775,                 1.2706,                 0.8818,                 1.6064,               0.007789,               0.007789,               0.007789
                     69,                 1.0779,                 1.1412,                 1.5033,                0.82621,                0.77933,                 0.8527,                0.53599,                 1.2314,                0.85836,                 1.5755,               0.007756,               0.007756,               0.007756
                     70,                 1.0918,                 1.0952,                  1.494,                0.81527,                0.81006,                0.85936,                0.52728,                 1.2384,                0.84461,                 1.5984,               0.007723,               0.007723,               0.007723
                     71,                 1.1112,                 1.1207,                 1.5112,                0.80759,                0.76397,                0.84341,                 0.5223,                 1.2479,                0.87416,                  1.594,                0.00769,                0.00769,                0.00769
                     72,                 1.0828,                 1.0984,                  1.495,                0.83751,                0.82263,                0.87474,                0.54796,                 1.2341,                0.82001,                 1.5781,               0.007657,               0.007657,               0.007657
                     73,                   1.12,                 1.1143,                 1.5285,                0.82605,                0.78631,                 0.8556,                0.54038,                  1.227,                0.83693,                 1.5723,               0.007624,               0.007624,               0.007624
                     74,                 1.0916,                 1.1106,                 1.5156,                0.81443,                0.76536,                0.84416,                 0.5146,                 1.2334,                0.88138,                 1.5598,               0.007591,               0.007591,               0.007591
                     75,                 1.0831,                 1.1057,                 1.4988,                0.83167,                 0.7905,                0.86243,                0.54209,                 1.2196,                0.83089,                 1.5546,               0.007558,               0.007558,               0.007558
                     76,                 1.0648,                 1.0661,                 1.4825,                0.83977,                0.77793,                0.85521,                0.53144,                 1.2357,                0.84446,                 1.5872,               0.007525,               0.007525,               0.007525
                     77,                  1.095,                 1.0931,                 1.4996,                0.83763,                 0.7919,                0.86325,                0.54278,                 1.2368,                0.81829,                 1.5867,               0.007492,               0.007492,               0.007492
                     78,                 1.0696,                 1.0564,                 1.4745,                0.83559,                0.81564,                0.86893,                 0.5412,                 1.2139,                0.81564,                 1.5537,               0.007459,               0.007459,               0.007459
                     79,                 1.0937,                 1.1073,                 1.4907,                0.83937,                0.77374,                0.85906,                0.53449,                  1.235,                0.83433,                 1.5668,               0.007426,               0.007426,               0.007426
                     80,                 1.0454,                 1.0653,                 1.4556,                 0.8261,                0.81425,                0.86662,                0.54835,                 1.2407,                0.79312,                 1.5828,               0.007393,               0.007393,               0.007393
                     81,                  1.083,                  1.096,                 1.4879,                0.84413,                0.77374,                0.85717,                0.53251,                 1.2411,                0.81504,                 1.5612,                0.00736,                0.00736,                0.00736
                     82,                 1.0701,                  1.071,                 1.4843,                0.82882,                0.76412,                0.84612,                0.53486,                 1.2146,                0.85622,                 1.5583,               0.007327,               0.007327,               0.007327
