                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     56,                 1.0094,                 1.0068,                  1.462,                0.81965,                0.79469,                0.84765,                0.53855,                 1.1902,                  0.786,                 1.6056,              0.0072775,              0.0072775,              0.0072775
                     57,                 1.0278,                 1.0278,                 1.4661,                0.80788,                0.75698,                0.83687,                0.53519,                 1.1924,                0.83359,                 1.6154,               0.007228,               0.007228,               0.007228
                     58,                 1.0055,                0.98555,                 1.4594,                0.85308,                0.78663,                0.87096,                 0.5538,                 1.1877,                0.76313,                 1.5851,              0.0071785,              0.0071785,              0.0071785
                     59,                 0.9959,                0.99092,                 1.4475,                0.79165,                0.76257,                0.83435,                0.53045,                 1.1978,                0.83825,                 1.6225,               0.007129,               0.007129,               0.007129
                     60,                0.99861,                0.98944,                  1.447,                0.81331,                0.80726,                 0.8628,                0.54505,                 1.2057,                0.76975,                 1.6156,              0.0070795,              0.0070795,              0.0070795
                     61,                0.98695,                0.98325,                 1.4425,                0.83231,                0.81844,                0.87342,                0.55424,                 1.1828,                0.77582,                 1.5891,                0.00703,                0.00703,                0.00703
                     62,                0.98116,                 0.9593,                 1.4254,                0.83318,                0.78127,                 0.8417,                0.54195,                 1.1916,                0.80312,                 1.6127,              0.0069805,              0.0069805,              0.0069805
                     63,                0.98617,                0.96686,                 1.4359,                0.82015,                0.76426,                 0.8526,                0.53737,                 1.1916,                  0.813,                 1.6244,               0.006931,               0.006931,               0.006931
                     64,                0.96755,                0.93317,                 1.4213,                0.83933,                0.78796,                0.85351,                0.54166,                 1.1821,                0.79499,                 1.5762,              0.0068815,              0.0068815,              0.0068815
                     65,                 0.9665,                   0.94,                 1.4147,                0.81923,                0.77374,                0.84851,                0.53801,                 1.1841,                0.79157,                 1.6077,               0.006832,               0.006832,               0.006832
