                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     64,                 1.1191,                 1.1258,                  1.477,                0.85418,                0.76903,                0.84599,                0.52123,                 1.2403,                0.83398,                 1.5154,              0.0068815,              0.0068815,              0.0068815
                     65,                 1.1171,                 1.1334,                 1.4781,                0.80978,                0.72207,                0.81119,                0.49608,                 1.2557,                0.91659,                 1.5577,               0.006832,               0.006832,               0.006832
                     66,                 1.1223,                 1.1171,                  1.484,                0.83245,                0.74942,                0.83982,                0.52528,                 1.2323,                0.86306,                 1.5186,              0.0067825,              0.0067825,              0.0067825
                     67,                 1.1145,                 1.1352,                 1.4793,                0.82424,                0.76536,                0.83959,                0.52626,                 1.2244,                0.84958,                 1.5353,               0.006733,               0.006733,               0.006733
                     68,                 1.1084,                 1.1099,                 1.4784,                0.82942,                0.76736,                 0.8386,                0.52561,                 1.2365,                0.82892,                 1.5268,              0.0066835,              0.0066835,              0.0066835
                     69,                 1.1124,                 1.1238,                 1.4824,                0.85487,                0.74865,                0.84448,                0.52837,                 1.2155,                0.84948,                 1.5214,               0.006634,               0.006634,               0.006634
                     70,                 1.1073,                  1.126,                 1.4792,                0.82682,                0.80447,                0.86104,                0.53895,                  1.196,                0.81414,                 1.5086,              0.0065845,              0.0065845,              0.0065845
                     71,                 1.1187,                 1.1186,                 1.4814,                0.83873,                0.72635,                0.82748,                0.51217,                 1.2301,                0.88357,                 1.5107,               0.006535,               0.006535,               0.006535
                     72,                 1.0972,                 1.1274,                 1.4765,                0.83887,                0.76117,                0.84159,                0.52286,                  1.225,                0.86661,                 1.5263,              0.0064855,              0.0064855,              0.0064855
                     73,                 1.0897,                 1.1003,                 1.4513,                0.84012,                0.77792,                0.84675,                0.53696,                  1.222,                0.81688,                 1.5054,               0.006436,               0.006436,               0.006436
                     74,                 1.0942,                 1.0972,                 1.4562,                0.84533,                 0.7404,                0.84095,                0.53201,                 1.2226,                0.85399,                  1.508,              0.0063865,              0.0063865,              0.0063865
                     75,                 1.0959,                 1.0765,                 1.4523,                0.83111,                0.77666,                0.85772,                 0.5367,                 1.2064,                0.83935,                 1.5024,               0.006337,               0.006337,               0.006337
                     76,                 1.0951,                 1.1007,                 1.4688,                0.85869,                0.78928,                0.86446,                0.54069,                 1.1962,                0.79738,                 1.5033,              0.0062875,              0.0062875,              0.0062875
                     77,                 1.0853,                 1.0995,                 1.4507,                0.82519,                0.77933,                 0.8472,                0.53306,                 1.2049,                0.81597,                 1.5018,               0.006238,               0.006238,               0.006238
                     78,                 1.0856,                 1.0874,                 1.4472,                0.84551,                0.77202,                0.85057,                0.53977,                 1.2083,                0.80299,                 1.4936,              0.0061885,              0.0061885,              0.0061885
                     79,                 1.0747,                 1.0833,                 1.4326,                0.82691,                0.77398,                 0.8518,                0.53451,                 1.2183,                 0.8061,                 1.5049,               0.006139,               0.006139,               0.006139
                     80,                 1.0909,                 1.0663,                 1.4537,                0.84855,                0.75419,                0.84878,                0.52961,                 1.2182,                0.82102,                 1.5128,              0.0060895,              0.0060895,              0.0060895
                     81,                 1.0883,                 1.0631,                 1.4482,                0.85684,                0.76257,                0.85459,                0.53854,                 1.1965,                0.80903,                  1.488,                0.00604,                0.00604,                0.00604
                     82,                 1.0785,                 1.0555,                 1.4411,                0.86765,                0.75996,                0.86537,                0.54636,                 1.2143,                0.80063,                 1.5016,              0.0059905,              0.0059905,              0.0059905
                     83,                  1.078,                 1.0531,                  1.438,                0.82294,                0.79196,                0.85685,                0.53844,                 1.1922,                0.80173,                  1.495,               0.005941,               0.005941,               0.005941
                     84,                 1.0838,                 1.0767,                 1.4382,                0.83599,                0.77599,                0.85838,                 0.5427,                 1.1872,                0.80124,                 1.4846,              0.0058915,              0.0058915,              0.0058915
                     85,                 1.0817,                 1.0727,                 1.4373,                0.83095,                0.79638,                 0.8515,                0.54594,                  1.201,                0.79843,                 1.4893,               0.005842,               0.005842,               0.005842
                     86,                 1.0728,                  1.064,                 1.4325,                0.81947,                0.78613,                0.85349,                0.54145,                 1.2018,                0.79307,                  1.487,              0.0057925,              0.0057925,              0.0057925
                     87,                 1.0752,                 1.0612,                 1.4397,                0.86464,                0.77095,                0.86676,                0.55158,                 1.1964,                0.79026,                 1.4793,               0.005743,               0.005743,               0.005743
                     88,                 1.0626,                 1.0528,                 1.4285,                 0.8428,                0.77793,                0.85908,                0.54705,                 1.2041,                0.78669,                 1.4948,              0.0056935,              0.0056935,              0.0056935
                     89,                 1.0584,                 1.0489,                 1.4204,                0.84542,                0.75838,                0.85499,                0.54489,                 1.2001,                0.81322,                 1.4825,               0.005644,               0.005644,               0.005644
                     90,                 1.0778,                 1.0548,                 1.4324,                0.85954,                0.78632,                0.86957,                0.55828,                 1.1804,                0.76131,                 1.4676,              0.0055945,              0.0055945,              0.0055945
                     91,                 1.0554,                 1.0356,                  1.423,                0.81298,                0.78212,                0.84884,                0.55486,                 1.1859,                0.79981,                 1.4776,               0.005545,               0.005545,               0.005545
                     92,                  1.056,                 1.0419,                  1.408,                0.84331,                0.75559,                0.85016,                0.54044,                 1.1905,                0.80186,                 1.4808,              0.0054955,              0.0054955,              0.0054955
                     93,                 1.0526,                 1.0356,                 1.4146,                0.87287,                0.77095,                0.87161,                0.55625,                 1.1853,                0.76487,                 1.4771,               0.005446,               0.005446,               0.005446
                     94,                 1.0711,                 1.0393,                 1.4171,                0.84917,                0.79418,                0.86982,                0.55071,                  1.177,                0.78439,                 1.4657,              0.0053965,              0.0053965,              0.0053965
                     95,                 1.0394,                 1.0198,                 1.3976,                0.83609,                0.78771,                 0.8606,                0.54775,                 1.1909,                 0.7983,                 1.4755,               0.005347,               0.005347,               0.005347
                     96,                 1.0393,                 1.0192,                 1.4036,                0.83969,                0.79742,                0.86565,                0.55525,                 1.1761,                0.77137,                 1.4564,              0.0052975,              0.0052975,              0.0052975
                     97,                 1.0394,                  1.028,                 1.3958,                0.81263,                0.81704,                0.87542,                0.55722,                  1.186,                0.76539,                  1.458,               0.005248,               0.005248,               0.005248
                     98,                 1.0515,                 1.0217,                 1.4094,                0.86203,                0.75838,                0.86432,                0.55212,                 1.1794,                0.78423,                  1.456,              0.0051985,              0.0051985,              0.0051985
                     99,                 1.0527,                 1.0159,                 1.4097,                0.83745,                0.76676,                0.87067,                0.55822,                 1.1838,                0.76685,                 1.4695,               0.005149,               0.005149,               0.005149
                    100,                 1.0273,                 1.0131,                 1.3956,                0.84547,                0.77944,                0.86434,                0.56086,                 1.1814,                 0.7631,                 1.4622,              0.0050995,              0.0050995,              0.0050995
                    101,                 1.0224,                  1.002,                 1.3844,                0.84653,                0.81844,                0.87898,                0.56467,                 1.1694,                0.76778,                 1.4478,                0.00505,                0.00505,                0.00505
