                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    147,                0.96118,                0.93333,                 1.3413,                0.87189,                0.80587,                0.87813,                0.57751,                 1.1526,                0.70275,                 1.4465,               0.005182,               0.005182,               0.005182
                    148,                0.96311,                0.90937,                  1.341,                0.86195,                0.79355,                0.87102,                0.57069,                 1.1665,                0.70651,                 1.4574,               0.005149,               0.005149,               0.005149
                    149,                 0.9624,                0.92011,                 1.3441,                0.85192,                0.80866,                0.87587,                0.57379,                   1.15,                0.69928,                 1.4507,               0.005116,               0.005116,               0.005116
                    150,                0.96333,                0.91803,                 1.3448,                0.84757,                0.79988,                0.87834,                0.57479,                 1.1481,                0.69859,                 1.4519,               0.005083,               0.005083,               0.005083
                    151,                 0.9549,                0.90089,                 1.3369,                0.86263,                 0.7981,                0.87703,                0.57764,                 1.1521,                0.69673,                 1.4471,                0.00505,                0.00505,                0.00505
                    152,                 0.9684,                0.91157,                 1.3382,                0.85988,                0.80028,                0.87555,                0.57362,                 1.1463,                0.70552,                 1.4419,               0.005017,               0.005017,               0.005017
                    153,                0.94342,                0.90352,                 1.3288,                0.85046,                0.79888,                0.87822,                0.57326,                 1.1507,                0.70921,                 1.4405,               0.004984,               0.004984,               0.004984
                    154,                0.95505,                0.90772,                 1.3321,                 0.8709,                0.78352,                0.88064,                0.57729,                 1.1492,                0.70366,                 1.4426,               0.004951,               0.004951,               0.004951
                    155,                0.95784,                0.90581,                 1.3332,                 0.8425,                0.82402,                0.88798,                0.58344,                  1.144,                0.69287,                 1.4428,               0.004918,               0.004918,               0.004918
                    156,                0.95191,                0.90522,                 1.3352,                0.89178,                0.79416,                 0.8814,                0.57788,                  1.145,                0.69747,                 1.4462,               0.004885,               0.004885,               0.004885
                    157,                0.96305,                0.90011,                 1.3292,                0.84381,                0.82821,                0.88298,                0.57624,                  1.151,                0.69199,                 1.4579,               0.004852,               0.004852,               0.004852
                    158,                 0.9498,                 0.8897,                 1.3211,                0.85988,                0.80866,                0.87917,                0.56924,                 1.1566,                0.69766,                   1.46,               0.004819,               0.004819,               0.004819
                    159,                0.93288,                0.88343,                 1.3196,                0.85489,                0.81461,                0.87785,                0.57598,                 1.1541,                0.69617,                 1.4533,               0.004786,               0.004786,               0.004786
                    160,                0.93803,                0.89701,                 1.3129,                0.87114,                0.81006,                0.88137,                0.57929,                 1.1489,                0.68882,                 1.4462,               0.004753,               0.004753,               0.004753
                    161,                0.93909,                0.89689,                 1.3194,                 0.8559,                0.82123,                0.88356,                0.58228,                 1.1485,                0.68026,                 1.4424,                0.00472,                0.00472,                0.00472
                    162,                0.95126,                0.90019,                 1.3286,                0.86317,                0.80866,                0.87896,                0.57855,                 1.1534,                0.68777,                 1.4503,               0.004687,               0.004687,               0.004687
                    163,                0.94282,                0.87984,                  1.315,                 0.8488,                0.81983,                0.87824,                0.57468,                 1.1538,                0.69154,                 1.4541,               0.004654,               0.004654,               0.004654
                    164,                0.94527,                0.89971,                 1.3186,                0.84427,                0.81844,                0.87735,                0.57432,                 1.1607,                0.69596,                 1.4521,               0.004621,               0.004621,               0.004621
                    165,                0.94831,                0.88742,                 1.3182,                0.84875,                0.81425,                0.87516,                0.56939,                 1.1539,                0.69985,                 1.4452,               0.004588,               0.004588,               0.004588
                    166,                0.92199,                0.87394,                 1.3118,                0.84082,                0.81983,                0.87194,                0.56867,                 1.1546,                0.69847,                 1.4511,               0.004555,               0.004555,               0.004555
                    167,                 0.9229,                0.86133,                 1.3068,                 0.8546,                 0.8127,                0.87631,                  0.574,                 1.1568,                0.68548,                 1.4521,               0.004522,               0.004522,               0.004522
                    168,                0.91611,                0.86814,                 1.3013,                0.85315,                0.81951,                0.87787,                0.57307,                 1.1575,                0.68411,                  1.449,               0.004489,               0.004489,               0.004489
                    169,                0.94038,                0.88131,                 1.3175,                0.85802,                0.80307,                0.87422,                 0.5761,                 1.1567,                 0.6941,                  1.451,               0.004456,               0.004456,               0.004456
                    170,                0.94102,                0.87528,                 1.3219,                0.85338,                0.80587,                0.87506,                0.57931,                 1.1519,                0.68929,                 1.4465,               0.004423,               0.004423,               0.004423
                    171,                0.92848,                0.87226,                  1.305,                0.82164,                0.83639,                0.87687,                0.57512,                 1.1551,                 0.6991,                 1.4464,                0.00439,                0.00439,                0.00439
                    172,                0.93852,                 0.8665,                  1.308,                0.85411,                0.82582,                0.87805,                 0.5747,                 1.1521,                0.69989,                 1.4406,               0.004357,               0.004357,               0.004357
                    173,                0.92661,                0.87347,                 1.3065,                0.84623,                0.81474,                0.87171,                0.57238,                 1.1474,                0.70093,                 1.4381,               0.004324,               0.004324,               0.004324
                    174,                0.93376,                 0.8652,                 1.3118,                0.85409,                0.80937,                0.87241,                0.57532,                 1.1562,                0.69434,                 1.4455,               0.004291,               0.004291,               0.004291
                    175,                0.91379,                0.86346,                 1.2933,                0.81993,                0.83309,                 0.8727,                0.57597,                 1.1613,                0.69349,                 1.4482,               0.004258,               0.004258,               0.004258
                    176,                 0.9187,                0.84894,                 1.2948,                0.82855,                0.83659,                0.87476,                0.57391,                  1.162,                0.68777,                 1.4509,               0.004225,               0.004225,               0.004225
                    177,                0.92874,                0.86144,                 1.3059,                0.84212,                0.81949,                0.87808,                0.57695,                  1.161,                0.68898,                 1.4508,               0.004192,               0.004192,               0.004192
                    178,                0.91075,                0.84257,                 1.2935,                0.83726,                 0.8324,                 0.8773,                0.57634,                  1.163,                0.69141,                 1.4512,               0.004159,               0.004159,               0.004159
                    179,                0.92117,                0.86065,                 1.3037,                0.85934,                0.81006,                0.87404,                0.57334,                 1.1637,                 0.6912,                 1.4514,               0.004126,               0.004126,               0.004126
                    180,                 0.9168,                0.85954,                 1.2966,                0.87461,                0.80858,                0.88061,                0.57793,                 1.1588,                0.68702,                 1.4466,               0.004093,               0.004093,               0.004093
                    181,                0.91989,                 0.8439,                 1.2955,                0.86264,                0.81983,                0.88032,                0.57865,                 1.1561,                0.69153,                  1.445,                0.00406,                0.00406,                0.00406
                    182,                0.91113,                0.85128,                 1.2968,                0.86767,                0.81704,                0.87555,                0.57777,                 1.1623,                0.69654,                 1.4493,               0.004027,               0.004027,               0.004027
                    183,                0.91334,                0.84167,                 1.2955,                0.85492,                0.82542,                0.87556,                0.57642,                 1.1609,                  0.688,                 1.4477,               0.003994,               0.003994,               0.003994
                    184,                0.92054,                0.85828,                  1.295,                0.85325,                0.81425,                0.87482,                0.57599,                 1.1585,                0.69542,                 1.4467,               0.003961,               0.003961,               0.003961
                    185,                0.89504,                 0.8332,                 1.2827,                0.86202,                0.81844,                0.87796,                0.57857,                 1.1558,                0.68828,                 1.4479,               0.003928,               0.003928,               0.003928
                    186,                0.91865,                0.84126,                 1.2942,                0.86333,                 0.8205,                0.87866,                0.58014,                  1.158,                0.68318,                 1.4504,               0.003895,               0.003895,               0.003895
                    187,                0.90322,                0.83881,                 1.2891,                0.86299,                0.81564,                0.87467,                0.57579,                 1.1584,                0.68624,                 1.4548,               0.003862,               0.003862,               0.003862
                    188,                0.90856,                0.83739,                 1.2928,                0.84417,                0.80954,                0.86891,                0.57461,                  1.159,                0.68722,                 1.4549,               0.003829,               0.003829,               0.003829
                    189,                0.90193,                0.84454,                 1.2824,                0.84843,                0.81564,                0.86835,                0.57597,                 1.1581,                0.68808,                 1.4535,               0.003796,               0.003796,               0.003796
                    190,                0.90184,                0.83796,                   1.28,                0.85719,                0.80587,                0.86907,                0.57305,                 1.1571,                0.68973,                 1.4525,               0.003763,               0.003763,               0.003763
